name,pid,year,mlb_yr,age,role,G,GS,IP,ERA,WHIP,K,BB,HR,K_per_9,BB_per_9,HR_per_9,ER
Greg Swindell,123057,2002,17,37,RP,34,0,33.0,6.27,1.3,23,5,9,6.273,1.364,2.455,23
John Smiley,122342,1986,1,21,RP,12,0,11.67,3.86,0.69,9,4,2,6.943,3.086,1.543,5
John Smiley,122342,1987,2,22,RP,63,0,75.0,5.76,1.59,58,50,7,6.96,6.0,0.84,48
John Smiley,122342,1988,3,23,SP,34,32,205.0,3.25,1.13,129,46,15,5.663,2.02,0.659,74
John Smiley,122342,1989,4,24,SP,28,28,205.33,2.81,1.09,123,49,22,5.391,2.148,0.964,64
John Smiley,122342,1990,5,25,SP,26,25,149.33,4.64,1.32,86,36,15,5.183,2.17,0.904,77
John Smiley,122342,1991,6,26,SP,33,32,207.67,3.08,1.15,129,44,17,5.591,1.907,0.737,71
John Smiley,122342,1992,7,27,SP,34,34,241.0,3.21,1.12,163,65,17,6.087,2.427,0.635,86
John Smiley,122342,1993,8,28,SP,18,18,105.67,5.62,1.4,60,31,15,5.11,2.64,1.278,66
John Smiley,122342,1994,9,29,SP,24,24,158.67,3.86,1.3,112,37,18,6.353,2.099,1.021,68
John Smiley,122342,1995,10,30,SP,28,27,176.67,3.46,1.2,124,39,11,6.317,1.987,0.56,68
John Smiley,122342,1996,11,31,SP,35,34,217.33,3.64,1.2,171,54,20,7.081,2.236,0.828,88
John Smiley,122342,1997,12,32,SP,20,20,117.0,5.23,1.45,94,31,17,7.231,2.385,1.308,68
John Smiley,122342,1997,12,32,SP,6,6,37.33,5.54,1.47,26,10,9,6.268,2.411,2.17,23
John Smiley,122342,1997,12,32,SP,26,26,154.33,5.31,1.46,120,41,26,6.998,2.391,1.516,91
Melido Perez,120411,1987,1,21,SP,3,3,10.33,7.84,2.23,5,5,2,4.355,4.355,1.742,9
Melido Perez,120411,1988,2,22,SP,32,32,197.0,3.79,1.31,138,72,26,6.305,3.289,1.188,83
Melido Perez,120411,1989,3,23,SP,31,31,183.33,5.01,1.51,141,90,23,6.922,4.418,1.129,102
Melido Perez,120411,1990,4,24,SP,35,35,197.0,4.61,1.34,161,86,14,7.355,3.929,0.64,101
Melido Perez,120411,1991,5,25,RP,49,8,135.67,3.12,1.2,128,52,15,8.491,3.45,0.995,47
Melido Perez,120411,1992,6,26,SP,33,33,247.67,2.87,1.23,218,93,16,7.922,3.38,0.581,79
Melido Perez,120411,1993,7,27,SP,25,25,163.0,5.19,1.45,148,64,22,8.172,3.534,1.215,94
Melido Perez,120411,1994,8,28,SP,22,22,151.33,4.1,1.27,109,58,16,6.482,3.449,0.952,69
Melido Perez,120411,1995,9,29,SP,13,12,69.33,5.58,1.46,44,31,10,5.712,4.024,1.298,43
Jeff Russell,121569,1983,1,21,SP,10,10,68.33,3.03,1.17,40,22,7,5.268,2.898,0.922,23
Jeff Russell,121569,1984,2,22,SP,33,30,181.67,4.26,1.38,101,65,15,5.004,3.22,0.743,86
Jeff Russell,121569,1985,3,23,SP,13,13,62.0,7.55,1.81,44,27,10,6.387,3.919,1.452,52
Jeff Russell,121569,1986,4,24,RP,37,0,82.0,3.4,1.28,54,31,11,5.927,3.402,1.207,31
Jeff Russell,121569,1987,5,25,RP,52,2,97.33,4.44,1.65,56,52,9,5.178,4.808,0.832,48
Jeff Russell,121569,1988,6,26,SP,34,24,188.67,3.82,1.32,88,66,15,4.198,3.148,0.716,80
Jeff Russell,121569,1989,7,27,RP,71,0,72.67,1.98,0.95,77,24,4,9.537,2.972,0.495,16
Jeff Russell,121569,1990,8,28,RP,27,0,25.33,4.26,1.54,16,16,1,5.684,5.684,0.355,12
Jeff Russell,121569,1991,9,29,RP,68,0,79.33,3.29,1.22,52,26,11,5.899,2.95,1.248,29
Jeff Russell,121569,1992,10,30,RP,51,0,56.67,1.91,1.29,43,22,3,6.829,3.494,0.476,12
Jeff Russell,121569,1992,10,30,RP,59,0,66.33,1.63,1.21,48,25,3,6.513,3.392,0.407,12
Jeff Russell,121569,1993,11,31,RP,51,0,46.67,2.7,1.14,45,14,1,8.679,2.7,0.193,14
Jeff Russell,121569,1994,12,32,RP,29,0,28.0,5.14,1.54,18,13,3,5.786,4.179,0.964,16
Jeff Russell,121569,1994,12,32,RP,13,0,12.67,4.97,1.26,10,3,2,7.105,2.132,1.421,7
Jeff Russell,121569,1994,12,32,RP,42,0,40.67,5.09,1.45,28,16,5,6.197,3.541,1.107,23
Jeff Russell,121569,1995,13,33,RP,37,0,32.67,3.03,1.38,21,9,3,5.786,2.48,0.827,11
Jeff Russell,121569,1996,14,34,RP,55,0,56.0,3.38,1.43,23,22,5,3.696,3.536,0.804,21
Bobby Witt,124492,1986,1,22,SP,31,31,157.67,5.48,1.73,174,143,18,9.932,8.163,1.027,96
Bobby Witt,124492,1987,2,23,SP,26,25,143.0,4.91,1.78,160,140,10,10.07,8.811,0.629,78
Bobby Witt,124492,1988,3,24,SP,22,22,174.33,3.92,1.35,148,101,13,7.641,5.214,0.671,76
Bobby Witt,124492,1989,4,25,SP,31,31,194.33,5.14,1.52,166,114,14,7.688,5.28,0.648,111
Bobby Witt,124492,1990,5,26,SP,33,32,222.0,3.36,1.38,221,110,12,8.959,4.459,0.486,83
Bobby Witt,124492,1991,6,27,SP,17,16,88.67,6.09,1.78,82,74,4,8.323,7.511,0.406,60
Bobby Witt,124492,1992,7,28,SP,25,25,161.33,4.46,1.53,100,95,14,5.579,5.3,0.781,80
Bobby Witt,124492,1992,7,28,SP,6,6,31.67,3.41,1.58,25,19,2,7.105,5.4,0.568,12
Bobby Witt,124492,1992,7,28,SP,31,31,193.0,4.29,1.54,125,114,16,5.829,5.316,0.746,92
Bobby Witt,124492,1993,8,29,SP,35,33,220.0,4.21,1.44,131,91,16,5.359,3.723,0.655,103
Bobby Witt,124492,1994,9,30,SP,24,24,135.67,5.04,1.63,111,70,22,7.364,4.644,1.459,76
Bobby Witt,124492,1995,10,31,SP,19,19,110.67,3.9,1.36,95,47,8,7.726,3.822,0.651,48
Bobby Witt,124492,1995,10,31,SP,10,10,61.33,4.55,1.66,46,21,4,6.75,3.082,0.587,31
Bobby Witt,124492,1995,10,31,SP,29,29,172.0,4.13,1.47,141,68,12,7.378,3.558,0.628,79
Bobby Witt,124492,1996,11,32,SP,33,32,199.67,5.41,1.66,157,96,28,7.077,4.327,1.262,120
Bobby Witt,124492,1997,12,33,SP,34,32,209.0,4.82,1.53,121,74,33,5.211,3.187,1.421,112
Bobby Witt,124492,1998,13,34,SP,14,13,69.33,7.66,1.85,30,33,14,3.894,4.284,1.817,59
Bobby Witt,124492,1998,13,34,RP,17,5,47.33,4.94,1.58,28,20,7,5.324,3.803,1.331,26
Bobby Witt,124492,1998,13,34,SP,31,18,116.67,6.56,1.74,58,53,21,4.474,4.089,1.62,85
Bobby Witt,124492,1999,14,35,SP,32,32,180.33,5.84,1.71,123,96,23,6.139,4.791,1.148,117
Bobby Witt,124492,2000,15,36,RP,7,2,15.33,7.63,2.22,6,6,4,3.522,3.522,2.348,13
Bobby Witt,124492,2001,16,37,SP,14,7,43.33,4.78,1.41,31,25,6,6.438,5.192,1.246,23
Chuck Finley,114133,1986,1,23,RP,25,0,46.33,3.3,1.36,37,23,2,7.187,4.468,0.388,17
Chuck Finley,114133,1987,2,24,RP,35,3,90.67,4.67,1.6,63,43,7,6.254,4.268,0.695,47
Chuck Finley,114133,1988,3,25,SP,31,31,194.33,4.17,1.4,111,82,15,5.141,3.798,0.695,90
Chuck Finley,114133,1989,4,26,SP,29,29,199.67,2.57,1.27,156,82,13,7.032,3.696,0.586,57
Chuck Finley,114133,1990,5,27,SP,32,32,236.0,2.4,1.23,177,81,17,6.75,3.089,0.648,63
Chuck Finley,114133,1991,6,28,SP,34,34,227.33,3.8,1.35,171,101,23,6.77,3.999,0.911,96
Chuck Finley,114133,1992,7,29,SP,31,31,204.33,3.96,1.52,124,98,24,5.462,4.316,1.057,90
Chuck Finley,114133,1993,8,30,SP,35,35,251.33,3.15,1.29,187,82,22,6.696,2.936,0.788,88
Chuck Finley,114133,1994,9,31,SP,25,25,183.33,4.32,1.36,148,71,21,7.265,3.485,1.031,88
Chuck Finley,114133,1995,10,32,SP,32,32,203.0,4.21,1.4,195,93,20,8.645,4.123,0.887,95
Chuck Finley,114133,1996,11,33,SP,35,35,238.0,4.16,1.41,215,94,27,8.13,3.555,1.021,110
Chuck Finley,114133,1997,12,34,SP,25,25,164.0,4.23,1.32,155,65,20,8.506,3.567,1.098,77
Chuck Finley,114133,1998,13,35,SP,34,34,223.33,3.39,1.43,212,109,20,8.543,4.393,0.806,84
Chuck Finley,114133,1999,14,36,SP,33,33,213.33,4.43,1.36,200,94,23,8.438,3.966,0.97,105
Chuck Finley,114133,2000,15,37,SP,34,34,218.0,4.17,1.43,189,101,23,7.803,4.17,0.95,101
Chuck Finley,114133,2001,16,38,SP,22,22,113.67,5.54,1.46,96,35,14,7.601,2.771,1.109,70
Chuck Finley,114133,2002,17,39,SP,18,18,105.33,4.44,1.54,91,48,6,7.775,4.101,0.513,52
Chuck Finley,114133,2002,17,39,SP,14,14,85.33,3.8,1.16,83,30,7,8.754,3.164,0.738,36
Chuck Finley,114133,2002,17,39,SP,32,32,190.67,4.15,1.37,174,78,13,8.213,3.682,0.614,88
Tom Glavine,114849,1987,1,21,SP,9,9,50.33,5.54,1.75,20,33,5,3.576,5.901,0.894,31
Tom Glavine,114849,1988,2,22,SP,34,34,195.33,4.56,1.35,84,63,12,3.87,2.903,0.553,99
Tom Glavine,114849,1989,3,23,SP,29,29,186.0,3.68,1.14,90,40,20,4.355,1.935,0.968,76
Tom Glavine,114849,1990,4,24,SP,33,33,214.33,4.28,1.45,129,78,18,5.417,3.275,0.756,102
Tom Glavine,114849,1991,5,25,SP,34,34,246.67,2.55,1.09,192,69,17,7.005,2.518,0.62,70
Tom Glavine,114849,1992,6,26,SP,33,33,225.0,2.76,1.19,129,70,6,5.16,2.8,0.24,69
Tom Glavine,114849,1993,7,27,SP,36,36,239.33,3.2,1.36,120,90,16,4.513,3.384,0.602,85
Tom Glavine,114849,1994,8,28,SP,25,25,165.33,3.97,1.47,140,70,10,7.621,3.81,0.544,73
Tom Glavine,114849,1995,9,29,SP,29,29,198.67,3.08,1.25,127,66,9,5.753,2.99,0.408,68
Tom Glavine,114849,1996,10,30,SP,36,36,235.33,2.98,1.3,181,85,14,6.922,3.251,0.535,78
Tom Glavine,114849,1997,11,31,SP,33,33,240.0,2.96,1.15,152,79,20,5.7,2.962,0.75,79
Tom Glavine,114849,1998,12,32,SP,33,33,229.33,2.47,1.2,157,74,13,6.161,2.904,0.51,63
Tom Glavine,114849,1999,13,33,SP,35,35,234.0,4.12,1.46,138,83,18,5.308,3.192,0.692,107
Tom Glavine,114849,2000,14,34,SP,35,35,241.0,3.4,1.19,152,65,24,5.676,2.427,0.896,91
Tom Glavine,114849,2001,15,35,SP,35,35,219.33,3.57,1.41,116,97,24,4.76,3.98,0.985,87
Tom Glavine,114849,2002,16,36,SP,36,36,224.67,2.96,1.28,127,78,21,5.088,3.125,0.841,74
Tom Glavine,114849,2003,17,37,SP,32,32,183.33,4.52,1.48,82,66,21,4.025,3.24,1.031,92
Tom Glavine,114849,2004,18,38,SP,33,33,212.33,3.6,1.29,109,70,20,4.62,2.967,0.848,85
Tom Glavine,114849,2005,19,39,SP,33,33,211.33,3.53,1.36,105,61,12,4.472,2.598,0.511,83
Tom Glavine,114849,2006,20,40,SP,32,32,198.0,3.82,1.33,131,62,22,5.955,2.818,1.0,84
Tom Glavine,114849,2007,21,41,SP,34,34,200.33,4.45,1.41,89,64,23,3.998,2.875,1.033,99
Tom Glavine,114849,2008,22,42,SP,13,13,63.33,5.54,1.64,37,37,11,5.258,5.258,1.563,39
John Smoltz,122477,1988,1,21,SP,12,12,64.0,5.48,1.67,37,33,10,5.203,4.641,1.406,39
John Smoltz,122477,1989,2,22,SP,29,29,208.0,2.94,1.12,168,72,15,7.269,3.115,0.649,68
John Smoltz,122477,1990,3,23,SP,34,34,231.33,3.85,1.28,170,90,20,6.614,3.501,0.778,99
John Smoltz,122477,1991,4,24,SP,36,36,229.67,3.8,1.23,148,77,16,5.8,3.017,0.627,97
John Smoltz,122477,1992,5,25,SP,35,35,246.67,2.85,1.16,215,80,17,7.845,2.919,0.62,78
John Smoltz,122477,1993,6,26,SP,35,35,243.67,3.62,1.26,208,100,23,7.683,3.694,0.85,98
John Smoltz,122477,1994,7,27,SP,21,21,134.67,4.14,1.25,113,48,15,7.552,3.208,1.002,62
John Smoltz,122477,1995,8,28,SP,29,29,192.67,3.18,1.24,193,72,15,9.016,3.363,0.701,68
John Smoltz,122477,1996,9,29,SP,35,35,253.67,2.94,1.0,276,55,19,9.792,1.951,0.674,83
John Smoltz,122477,1997,10,30,SP,35,35,256.0,3.02,1.16,241,63,21,8.473,2.215,0.738,86
John Smoltz,122477,1998,11,31,SP,26,26,167.67,2.9,1.13,173,44,10,9.286,2.362,0.537,54
John Smoltz,122477,1999,12,32,SP,29,29,186.33,3.19,1.12,156,40,14,7.535,1.932,0.676,66
John Smoltz,122477,2001,14,34,RP,36,5,59.0,3.36,1.07,57,10,7,8.695,1.525,1.068,22
John Smoltz,122477,2002,15,35,RP,75,0,80.33,3.25,1.03,85,24,4,9.523,2.689,0.448,29
John Smoltz,122477,2003,16,36,RP,62,0,64.33,1.12,0.87,73,8,2,10.212,1.119,0.28,8
John Smoltz,122477,2004,17,37,RP,73,0,81.67,2.76,1.08,85,13,8,9.367,1.433,0.882,25
John Smoltz,122477,2005,18,38,SP,33,33,229.67,3.06,1.15,169,53,18,6.623,2.077,0.705,78
John Smoltz,122477,2006,19,39,SP,35,35,232.0,3.49,1.19,211,55,23,8.185,2.134,0.892,90
John Smoltz,122477,2007,20,40,SP,32,32,205.67,3.11,1.18,197,47,18,8.621,2.057,0.788,71
John Smoltz,122477,2008,21,41,SP,6,5,28.0,2.57,1.18,36,8,2,11.571,2.571,0.643,8
John Smoltz,122477,2009,22,42,SP,8,8,40.0,8.33,1.7,33,9,8,7.425,2.025,1.8,37
John Smoltz,122477,2009,22,42,SP,7,7,38.0,4.26,1.18,40,9,3,9.474,2.132,0.711,18
John Smoltz,122477,2009,22,42,SP,15,15,78.0,6.35,1.45,73,18,11,8.423,2.077,1.269,55
Kevin Brown,111554,1988,3,23,SP,4,4,23.33,4.24,1.76,12,8,2,4.629,3.086,0.771,11
Kevin Brown,111554,1989,4,24,SP,28,28,191.0,3.35,1.24,104,70,10,4.901,3.298,0.471,71
Kevin Brown,111554,1990,5,25,SP,26,26,180.0,3.6,1.31,88,60,13,4.4,3.0,0.65,72
Kevin Brown,111554,1991,6,26,SP,33,33,210.67,4.4,1.53,96,90,17,4.101,3.845,0.726,103
Kevin Brown,111554,1992,7,27,SP,35,35,265.67,3.32,1.27,173,76,11,5.861,2.575,0.373,98
Kevin Brown,111554,1993,8,28,SP,34,34,233.0,3.59,1.3,142,74,14,5.485,2.858,0.541,93
Kevin Brown,111554,1994,9,29,SP,26,25,170.0,4.82,1.58,123,50,18,6.512,2.647,0.953,91
Kevin Brown,111554,1995,10,30,SP,26,26,172.33,3.6,1.18,117,48,10,6.11,2.507,0.522,69
Kevin Brown,111554,1996,11,31,SP,32,32,233.0,1.89,0.94,159,33,8,6.142,1.275,0.309,49
Kevin Brown,111554,1997,12,32,SP,33,33,237.33,2.69,1.18,205,66,10,7.774,2.503,0.379,71
Kevin Brown,111554,1998,13,33,SP,36,35,257.0,2.38,1.07,257,49,8,9.0,1.716,0.28,68
Kevin Brown,111554,1999,14,34,SP,35,35,252.33,3.0,1.07,221,59,19,7.882,2.104,0.678,84
Kevin Brown,111554,2000,15,35,SP,33,33,230.0,2.58,0.99,216,47,21,8.452,1.839,0.822,66
Kevin Brown,111554,2001,16,36,SP,20,19,115.67,2.65,1.14,104,38,8,8.092,2.957,0.622,34
Kevin Brown,111554,2002,17,37,SP,17,10,63.67,4.81,1.43,58,23,9,8.199,3.251,1.272,34
Kevin Brown,111554,2003,18,38,SP,32,32,211.0,2.39,1.14,185,56,11,7.891,2.389,0.469,56
Kevin Brown,111554,2004,19,39,SP,22,22,132.0,4.09,1.27,83,35,14,5.659,2.386,0.955,60
Kevin Brown,111554,2005,20,40,SP,13,13,73.33,6.5,1.72,50,19,5,6.136,2.332,0.614,53
Tom Gordon,114971,1988,1,20,RP,5,2,15.67,5.17,1.47,18,7,1,10.34,4.021,0.574,9
Tom Gordon,114971,1989,2,21,RP,49,16,163.0,3.64,1.28,153,86,10,8.448,4.748,0.552,66
Tom Gordon,114971,1990,3,22,SP,32,32,195.33,3.73,1.49,175,99,17,8.063,4.561,0.783,81
Tom Gordon,114971,1991,4,23,RP,45,14,158.0,3.87,1.37,167,87,16,9.513,4.956,0.911,68
Tom Gordon,114971,1992,5,24,RP,40,11,117.67,4.59,1.45,98,55,9,7.496,4.207,0.688,60
Tom Gordon,114971,1993,6,25,RP,48,14,155.67,3.58,1.3,143,77,11,8.268,4.452,0.636,62
Tom Gordon,114971,1994,7,26,SP,24,24,155.33,4.35,1.44,126,87,15,7.3,5.041,0.869,75
Tom Gordon,114971,1995,8,27,SP,31,31,189.0,4.43,1.55,119,89,12,5.667,4.238,0.571,93
Tom Gordon,114971,1996,9,28,SP,34,34,215.67,5.59,1.64,171,105,28,7.136,4.382,1.168,134
Tom Gordon,114971,1997,10,29,SP,42,25,182.67,3.74,1.28,159,78,10,7.834,3.843,0.493,76
Tom Gordon,114971,1998,11,30,RP,73,0,79.33,2.72,1.01,78,25,2,8.849,2.836,0.227,24
Tom Gordon,114971,1999,12,31,RP,21,0,17.67,5.6,1.64,24,12,2,12.226,6.113,1.019,11
Tom Gordon,114971,2001,14,33,RP,47,0,45.33,3.38,1.06,67,16,4,13.301,3.176,0.794,17
Tom Gordon,114971,2002,15,34,RP,19,0,23.67,3.42,1.56,31,10,1,11.789,3.803,0.38,9
Tom Gordon,114971,2002,15,34,RP,15,0,19.0,3.32,1.11,17,6,2,8.053,2.842,0.947,7
Tom Gordon,114971,2002,15,34,RP,34,0,42.67,3.38,1.36,48,16,3,10.125,3.375,0.633,16
Tom Gordon,114971,2003,16,35,RP,66,0,74.0,3.16,1.19,91,31,4,11.068,3.77,0.486,26
Tom Gordon,114971,2004,17,36,RP,80,0,89.67,2.21,0.88,96,23,5,9.636,2.309,0.502,22
Tom Gordon,114971,2005,18,37,RP,79,0,80.67,2.57,1.09,69,29,8,7.698,3.236,0.893,23
Tom Gordon,114971,2006,19,38,RP,59,0,59.33,3.34,1.26,68,22,9,10.315,3.337,1.365,22
Tom Gordon,114971,2007,20,39,RP,44,0,40.0,4.73,1.33,32,13,7,7.2,2.925,1.575,21
Tom Gordon,114971,2008,21,40,RP,34,0,29.67,5.16,1.62,26,17,3,7.888,5.157,0.91,17
Ken Hill,115941,1988,1,22,RP,4,1,14.0,5.14,1.57,6,6,0,3.857,3.857,0.0,8
Ken Hill,115941,1989,2,23,SP,33,33,196.67,3.8,1.45,112,99,9,5.125,4.531,0.412,83
Ken Hill,115941,1990,3,24,SP,17,14,78.67,5.49,1.42,58,33,7,6.636,3.775,0.801,48
Ken Hill,115941,1991,4,25,SP,30,30,181.33,3.57,1.18,121,67,15,6.006,3.325,0.744,72
Ken Hill,115941,1992,5,26,SP,33,33,218.0,2.68,1.2,150,75,13,6.193,3.096,0.537,65
Ken Hill,115941,1993,6,27,SP,28,28,183.67,3.23,1.29,90,74,7,4.41,3.626,0.343,66
Ken Hill,115941,1994,7,28,SP,23,23,154.67,3.32,1.22,85,44,12,4.946,2.56,0.698,57
Ken Hill,115941,1995,8,29,SP,18,18,110.33,5.06,1.54,50,45,16,4.079,3.671,1.305,62
Ken Hill,115941,1995,8,29,SP,12,11,74.67,3.98,1.46,48,32,5,5.786,3.857,0.603,33
Ken Hill,115941,1995,8,29,SP,30,29,185.0,4.62,1.51,98,77,21,4.768,3.746,1.022,95
Ken Hill,115941,1996,9,30,SP,35,35,250.67,3.63,1.38,170,95,19,6.104,3.411,0.682,101
Ken Hill,115941,1997,10,31,SP,19,19,111.0,5.19,1.67,68,56,11,5.514,4.541,0.892,64
Ken Hill,115941,1997,10,31,SP,12,12,79.0,3.65,1.32,38,39,8,4.329,4.443,0.911,32
Ken Hill,115941,1997,10,31,SP,31,31,190.0,4.55,1.52,106,95,19,5.021,4.5,0.9,96
Ken Hill,115941,1998,11,32,SP,19,19,103.0,4.98,1.65,57,47,6,4.981,4.107,0.524,57
Ken Hill,115941,1999,12,33,SP,26,22,128.33,4.77,1.6,76,76,14,5.33,5.33,0.982,68
Ken Hill,115941,2000,13,34,SP,16,16,78.67,6.52,1.97,50,53,16,5.72,6.064,1.831,57
Ken Hill,115941,2000,13,34,SP,18,17,81.67,7.16,2.03,50,59,16,5.51,6.502,1.763,65
Jim Abbott,110009,1989,1,21,SP,29,29,181.33,3.92,1.46,115,74,13,5.708,3.673,0.645,79
Jim Abbott,110009,1990,2,22,SP,33,33,211.67,4.51,1.5,105,72,16,4.465,3.061,0.68,106
Jim Abbott,110009,1991,3,23,SP,34,34,243.0,2.89,1.21,158,73,14,5.852,2.704,0.519,78
Jim Abbott,110009,1992,4,24,SP,29,29,211.0,2.77,1.31,130,68,12,5.545,2.9,0.512,65
Jim Abbott,110009,1993,5,25,SP,32,32,214.0,4.37,1.37,95,73,22,3.995,3.07,0.925,104
Jim Abbott,110009,1994,6,26,SP,24,24,160.33,4.55,1.44,90,64,24,5.052,3.593,1.347,81
Jim Abbott,110009,1995,7,27,SP,17,17,112.33,3.36,1.34,45,35,10,3.605,2.804,0.801,42
Jim Abbott,110009,1995,7,27,SP,13,13,84.67,4.15,1.44,41,29,4,4.358,3.083,0.425,39
Jim Abbott,110009,1995,7,27,SP,30,30,197.0,3.7,1.39,86,64,14,3.929,2.924,0.64,81
Jim Abbott,110009,1996,8,28,SP,27,23,142.0,7.48,1.75,58,78,23,3.676,4.944,1.458,118
Jim Abbott,110009,1998,10,30,SP,5,5,31.67,4.55,1.48,14,12,2,3.979,3.411,0.568,16
Jim Abbott,110009,1999,11,31,SP,20,15,82.0,6.91,1.85,37,42,14,4.061,4.61,1.537,63
Kevin Appier,110293,1989,1,21,SP,6,5,21.67,9.14,2.12,10,12,3,4.154,4.985,1.246,22
Kevin Appier,110293,1990,2,22,SP,32,24,185.67,2.76,1.25,127,54,13,6.156,2.618,0.63,57
Kevin Appier,110293,1991,3,23,SP,34,31,207.67,3.42,1.28,158,61,13,6.848,2.644,0.563,79
Kevin Appier,110293,1992,4,24,SP,30,30,208.33,2.46,1.13,150,68,10,6.48,2.938,0.432,57
Kevin Appier,110293,1993,5,25,SP,34,34,238.67,2.56,1.11,186,81,8,7.014,3.054,0.302,68
Kevin Appier,110293,1994,6,26,SP,23,23,155.0,3.83,1.29,145,63,11,8.419,3.658,0.639,66
Kevin Appier,110293,1995,7,27,SP,31,31,201.33,3.89,1.21,185,80,14,8.27,3.576,0.626,87
Kevin Appier,110293,1996,8,28,SP,32,32,211.33,3.62,1.26,207,75,17,8.815,3.194,0.724,85
Kevin Appier,110293,1997,9,29,SP,34,34,235.67,3.4,1.23,196,74,24,7.485,2.826,0.917,89
Kevin Appier,110293,1998,10,30,SP,3,3,15.0,7.8,1.73,9,5,3,5.4,3.0,1.8,13
Kevin Appier,110293,1999,11,31,SP,22,22,140.33,4.87,1.45,78,51,18,5.002,3.271,1.154,76
Kevin Appier,110293,1999,11,31,SP,12,12,68.67,5.77,1.6,53,33,9,6.947,4.325,1.18,44
Kevin Appier,110293,1999,11,31,SP,34,34,209.0,5.17,1.5,131,84,27,5.641,3.617,1.163,120
Kevin Appier,110293,2000,12,32,SP,31,31,195.33,4.52,1.55,129,102,23,5.944,4.7,1.06,98
Kevin Appier,110293,2001,13,33,SP,33,33,206.67,3.57,1.19,172,64,22,7.49,2.787,0.958,82
Kevin Appier,110293,2002,14,34,SP,32,32,188.33,3.92,1.35,132,64,23,6.308,3.058,1.099,82
Kevin Appier,110293,2003,15,35,SP,19,19,92.67,5.63,1.52,50,36,17,4.856,3.496,1.651,58
Kevin Appier,110293,2003,15,35,SP,4,4,19.0,4.26,1.16,5,7,4,2.368,3.316,1.895,9
Kevin Appier,110293,2003,15,35,SP,23,23,111.67,5.4,1.46,55,43,21,4.433,3.466,1.693,67
Ramon Martinez,118378,1988,1,20,SP,9,6,35.67,3.79,1.37,23,22,0,5.804,5.551,0.0,15
Ramon Martinez,118378,1989,2,21,SP,15,15,98.67,3.19,1.22,89,41,11,8.118,3.74,1.003,35
Ramon Martinez,118378,1990,3,22,SP,33,33,234.33,2.92,1.1,223,67,22,8.565,2.573,0.845,76
Ramon Martinez,118378,1991,4,23,SP,33,33,220.33,3.27,1.18,150,69,18,6.127,2.818,0.735,80
Ramon Martinez,118378,1992,5,24,SP,25,25,150.67,4.0,1.39,101,69,11,6.033,4.122,0.657,67
Ramon Martinez,118378,1993,6,25,SP,32,32,211.67,3.44,1.45,127,104,15,5.4,4.422,0.638,81
Ramon Martinez,118378,1994,7,26,SP,24,24,170.0,3.97,1.27,119,56,18,6.3,2.965,0.953,75
Ramon Martinez,118378,1995,8,27,SP,30,30,206.33,3.66,1.25,138,81,19,6.019,3.533,0.829,84
Ramon Martinez,118378,1996,9,28,SP,28,27,168.67,3.42,1.42,133,86,12,7.097,4.589,0.64,64
Ramon Martinez,118378,1997,10,29,SP,22,22,133.67,3.64,1.43,120,68,14,8.08,4.579,0.943,54
Ramon Martinez,118378,1998,11,30,SP,15,15,101.67,2.83,1.15,91,41,8,8.056,3.63,0.708,32
Ramon Martinez,118378,1999,12,31,SP,4,4,20.67,3.05,1.06,15,8,2,6.532,3.484,0.871,7
Ramon Martinez,118378,2000,13,32,SP,27,27,127.67,6.13,1.64,89,67,16,6.274,4.723,1.128,87
Ramon Martinez,118378,2001,14,33,SP,4,4,15.67,8.62,2.04,9,16,4,5.17,9.191,2.298,15
David Wells,124071,1987,1,24,RP,18,2,29.33,3.99,1.67,32,12,0,9.818,3.682,0.0,13
David Wells,124071,1988,2,25,RP,41,0,64.33,4.62,1.49,56,31,12,7.834,4.337,1.679,33
David Wells,124071,1989,3,26,RP,54,0,86.33,2.4,1.09,78,28,5,8.131,2.919,0.521,23
David Wells,124071,1990,4,27,SP,43,25,189.0,3.14,1.11,115,45,14,5.476,2.143,0.667,66
David Wells,124071,1991,5,28,SP,40,28,198.33,3.72,1.19,106,49,24,4.81,2.224,1.089,82
David Wells,124071,1992,6,29,RP,41,14,120.0,5.4,1.45,62,36,16,4.65,2.7,1.2,72
David Wells,124071,1993,7,30,SP,32,30,187.0,4.19,1.2,139,42,26,6.69,2.021,1.251,87
David Wells,124071,1994,8,31,SP,16,16,111.33,3.96,1.23,71,24,13,5.74,1.94,1.051,49
David Wells,124071,1995,9,32,SP,18,18,130.33,3.04,1.2,83,37,17,5.731,2.555,1.174,44
David Wells,124071,1995,9,32,SP,11,11,72.67,3.59,1.24,50,16,6,6.193,1.982,0.743,29
David Wells,124071,1995,9,32,SP,29,29,203.0,3.24,1.22,133,53,23,5.897,2.35,1.02,73
David Wells,124071,1996,10,33,SP,34,34,224.33,5.14,1.33,130,51,32,5.215,2.046,1.284,128
David Wells,124071,1997,11,34,SP,32,32,218.0,4.21,1.3,156,45,24,6.44,1.858,0.991,102
David Wells,124071,1998,12,35,SP,30,30,214.33,3.49,1.05,163,29,29,6.844,1.218,1.218,83
David Wells,124071,1999,13,36,SP,34,34,231.67,4.82,1.33,169,62,32,6.565,2.409,1.243,124
David Wells,124071,2000,14,37,SP,35,35,229.67,4.11,1.29,166,31,23,6.505,1.215,0.901,105
