season,week,game_id,team,opp,third_att,third_conv,fourth_att,fourth_conv,first_downs,penalties,penalty_yards,sacks_taken,sacks_made,explosive,rz_trips,rz_td,pass_att,completions,rush_yards,pass_yards
2021,9,2021_09_LV_NYG,LV,NYG,12,4,1,1,24,6,65,1,3,6,6,1,46,30,117,286
2021,9,2021_09_LV_NYG,NYG,LV,12,6,0,0,16,4,35,3,1,2,5,1,20,15,149,98
2021,9,2021_09_MIN_BAL,BAL,MIN,15,6,3,3,35,8,61,3,0,4,6,4,41,27,247,253
2021,9,2021_09_MIN_BAL,MIN,BAL,14,5,2,2,13,8,107,0,3,5,5,4,28,17,131,187
2021,9,2021_09_NE_CAR,CAR,NE,11,3,1,0,13,10,83,1,2,2,3,1,33,16,78,162
2021,9,2021_09_NE_CAR,NE,CAR,14,6,1,1,17,6,35,2,1,2,4,2,18,12,151,122
2021,9,2021_09_NYJ_IND,IND,NYJ,10,5,2,1,27,2,22,1,2,8,7,6,30,22,260,272
2021,9,2021_09_NYJ_IND,NYJ,IND,14,8,1,1,30,7,43,2,1,4,6,4,52,34,88,398
2021,9,2021_09_TEN_LA,LA,TEN,15,4,3,2,22,12,115,5,3,3,3,1,48,31,94,253
2021,9,2021_09_TEN_LA,TEN,LA,12,4,2,2,16,4,19,3,5,0,4,3,27,19,69,125
2021,10,2021_10_ATL_DAL,ATL,DAL,11,1,2,0,11,6,41,2,0,1,1,0,27,10,103,111
2021,10,2021_10_ATL_DAL,DAL,ATL,14,6,3,3,22,8,80,0,2,4,6,5,35,28,116,317
2021,10,2021_10_BAL_MIA,BAL,MIA,14,2,0,0,22,4,20,4,4,2,2,1,43,26,94,210
2021,10,2021_10_BAL_MIA,MIA,BAL,13,3,0,0,17,11,97,4,4,5,5,1,37,19,60,290
2021,10,2021_10_BUF_NYJ,BUF,NYJ,7,4,0,0,26,7,50,2,1,7,7,6,28,21,139,350
2021,10,2021_10_BUF_NYJ,NYJ,BUF,13,3,2,1,22,9,69,1,2,4,2,2,47,27,70,296
2021,10,2021_10_CAR_ARI,ARI,CAR,13,4,3,0,10,4,58,4,0,2,2,1,29,17,65,104
2021,10,2021_10_CAR_ARI,CAR,ARI,15,7,0,0,24,9,115,0,4,0,4,3,34,25,166,177
2021,10,2021_10_CLE_NE,CLE,NE,11,1,4,2,17,6,42,5,2,1,2,1,33,19,99,118
2021,10,2021_10_CLE_NE,NE,CLE,9,7,0,0,30,6,46,2,5,6,7,6,26,22,184,268
2021,10,2021_10_DET_PIT,DET,PIT,18,4,2,2,17,8,84,4,0,5,3,2,25,14,229,77
2021,10,2021_10_DET_PIT,PIT,DET,17,7,0,0,22,7,59,0,4,3,3,1,50,30,145,242
2021,10,2021_10_JAX_IND,IND,JAX,15,4,0,0,15,7,47,1,3,3,5,1,34,22,127,168
2021,10,2021_10_JAX_IND,JAX,IND,15,5,0,0,14,8,79,3,1,3,2,2,36,16,179,154
2021,10,2021_10_KC_LV,KC,LV,15,9,3,3,29,4,34,0,2,7,6,5,51,36,94,422
2021,10,2021_10_KC_LV,LV,KC,9,1,2,1,15,9,68,2,0,5,3,2,35,25,50,249
2021,10,2021_10_LA_SF,LA,SF,10,3,2,0,16,5,35,2,1,3,4,1,42,27,52,226
2021,10,2021_10_LA_SF,SF,LA,14,8,2,1,20,9,53,1,2,3,4,3,19,15,156,179
2021,10,2021_10_MIN_LAC,LAC,MIN,12,5,0,0,20,7,52,2,2,2,3,2,34,20,82,171
2021,10,2021_10_MIN_LAC,MIN,LAC,14,5,2,2,24,10,118,2,2,5,4,3,37,25,103,278
2021,10,2021_10_NO_TEN,NO,TEN,12,5,0,0,21,9,65,4,2,6,4,3,37,21,86,287
2021,10,2021_10_NO_TEN,TEN,NO,12,3,0,0,17,8,49,2,4,2,5,2,27,19,66,198
2021,10,2021_10_PHI_DEN,DEN,PHI,11,1,2,0,16,4,29,1,2,3,5,1,36,22,96,212
2021,10,2021_10_PHI_DEN,PHI,DEN,13,6,0,0,22,7,89,2,1,6,5,2,23,16,216,170
2021,10,2021_10_SEA_GB,GB,SEA,14,7,1,0,22,3,43,1,3,5,5,2,37,23,106,287
2021,10,2021_10_SEA_GB,SEA,GB,15,7,1,0,15,5,39,3,1,1,1,0,40,20,75,133
2021,10,2021_10_TB_WAS,TB,WAS,10,4,2,2,13,6,43,0,5,3,4,2,34,23,53,220
2021,10,2021_10_TB_WAS,WAS,TB,19,11,2,2,23,3,33,5,0,3,5,3,32,26,94,226
2021,11,2021_11_ARI_SEA,ARI,SEA,14,7,1,1,29,3,32,2,4,5,4,3,44,35,95,318
2021,11,2021_11_ARI_SEA,SEA,ARI,10,2,1,0,15,2,17,4,2,3,3,1,26,14,86,180
2021,11,2021_11_BAL_CHI,BAL,CHI,16,7,1,1,23,6,36,6,3,2,3,1,36,26,123,176
2021,11,2021_11_BAL_CHI,CHI,BAL,11,2,3,2,14,6,58,3,6,7,3,2,35,15,92,261
2021,11,2021_11_CIN_LV,CIN,LV,16,8,0,0,23,1,5,3,2,1,3,3,29,20,159,129
2021,11,2021_11_CIN_LV,LV,CIN,7,1,0,0,13,7,77,2,3,5,3,1,27,19,72,206
2021,11,2021_11_DAL_KC,DAL,KC,15,5,0,0,16,6,45,5,3,1,3,0,43,28,82,194
2021,11,2021_11_DAL_KC,KC,DAL,12,4,0,0,22,5,54,3,5,5,3,2,37,23,126,244
2021,11,2021_11_DET_CLE,CLE,DET,13,5,0,0,22,10,82,1,0,4,2,2,29,15,184,165
2021,11,2021_11_DET_CLE,DET,CLE,11,3,0,0,12,7,67,0,1,3,2,1,23,15,168,77
2021,11,2021_11_GB_MIN,GB,MIN,11,7,0,0,21,8,92,2,2,5,5,4,33,23,95,372
2021,11,2021_11_GB_MIN,MIN,GB,13,9,0,0,25,3,25,2,2,5,5,4,35,24,92,318
2021,11,2021_11_HOU_TEN,HOU,TEN,17,6,1,1,14,7,50,0,2,0,4,2,24,14,83,107
2021,11,2021_11_HOU_TEN,TEN,HOU,15,6,4,2,26,5,52,2,0,1,3,2,52,35,103,317
2021,11,2021_11_IND_BUF,BUF,IND,10,5,0,0,18,7,56,1,0,3,2,2,40,24,93,220
2021,11,2021_11_IND_BUF,IND,BUF,12,8,1,0,26,3,30,0,1,2,7,5,20,11,264,106
2021,11,2021_11_MIA_NYJ,MIA,NYJ,14,8,0,0,20,8,62,0,2,3,5,3,34,27,115,273
2021,11,2021_11_MIA_NYJ,NYJ,MIA,14,7,1,1,18,7,48,2,0,6,5,2,39,24,102,278
2021,11,2021_11_NE_ATL,ATL,NE,11,2,2,1,11,9,72,4,3,0,2,0,32,20,40,125
2021,11,2021_11_NE_ATL,NE,ATL,12,4,0,0,20,5,59,3,4,1,4,1,26,22,134,174
2021,11,2021_11_NO_PHI,NO,PHI,13,6,0,0,18,3,25,0,3,5,5,4,41,22,109,214
2021,11,2021_11_NO_PHI,PHI,NO,21,12,0,0,21,6,49,3,0,5,6,3,24,13,242,138
2021,11,2021_11_NYG_TB,NYG,TB,9,1,3,1,15,4,30,2,1,2,2,1,39,23,66,149
2021,11,2021_11_NYG_TB,TB,NYG,13,6,1,1,28,6,39,1,2,2,5,3,48,32,94,308
2021,11,2021_11_PIT_LAC,LAC,PIT,12,7,1,0,31,12,75,2,3,4,8,5,41,30,159,374
2021,11,2021_11_PIT_LAC,PIT,LAC,15,8,2,0,22,8,38,3,2,4,7,4,44,28,55,245
2021,11,2021_11_SF_JAX,JAX,SF,11,5,1,1,14,8,56,3,2,1,2,1,25,16,54,146
2021,11,2021_11_SF_JAX,SF,JAX,12,6,1,1,25,1,12,2,3,4,4,3,22,16,171,162
2021,11,2021_11_WAS_CAR,CAR,WAS,9,2,3,1,15,7,65,1,3,2,3,3,27,21,111,186
2021,11,2021_11_WAS_CAR,WAS,CAR,13,6,2,2,23,8,69,3,1,3,6,3,22,16,190,179
2021,12,2021_12_ATL_JAX,ATL,JAX,12,5,0,0,21,5,26,1,1,2,3,3,29,19,149,183
2021,12,2021_12_ATL_JAX,JAX,ATL,16,9,2,0,20,6,43,1,1,5,3,1,43,23,141,218
2021,12,2021_12_BUF_NO,BUF,NO,13,8,1,1,21,4,35,2,2,5,6,4,28,23,113,248
2021,12,2021_12_BUF_NO,NO,BUF,14,5,3,1,11,4,24,2,2,1,1,1,31,17,44,146
2021,12,2021_12_CAR_MIA,CAR,MIA,14,4,3,2,10,7,61,5,2,2,2,1,31,10,64,134
2021,12,2021_12_CAR_MIA,MIA,CAR,14,6,2,2,22,5,35,2,5,2,5,3,31,27,111,204
2021,12,2021_12_CHI_DET,CHI,DET,13,5,0,0,21,5,50,1,1,2,3,1,39,24,68,310
2021,12,2021_12_CHI_DET,DET,CHI,10,4,0,0,13,10,67,1,1,1,2,2,25,21,76,163
2021,12,2021_12_CLE_BAL,BAL,CLE,15,7,1,1,22,5,54,2,3,1,2,1,32,20,148,155
2021,12,2021_12_CLE_BAL,CLE,BAL,13,4,1,0,14,5,45,3,2,4,1,1,37,18,40,222
2021,12,2021_12_LAC_DEN,DEN,LAC,11,8,0,0,22,5,35,1,3,1,4,3,25,15,147,155
2021,12,2021_12_LAC_DEN,LAC,DEN,14,7,2,1,20,9,75,3,1,2,3,2,45,28,72,285
2021,12,2021_12_LA_GB,GB,LA,19,7,2,2,21,3,32,1,2,4,6,3,46,28,92,307
2021,12,2021_12_LA_GB,LA,GB,13,4,1,0,15,4,30,2,1,3,4,3,40,21,68,287
2021,12,2021_12_LV_DAL,DAL,LV,13,3,0,0,22,14,166,1,3,4,5,4,48,32,64,375
2021,12,2021_12_LV_DAL,LV,DAL,13,3,0,0,27,14,110,3,1,8,6,3,39,24,143,366
2021,12,2021_12_MIN_SF,MIN,SF,8,2,3,1,17,5,38,1,2,6,5,4,34,21,67,256
2021,12,2021_12_MIN_SF,SF,MIN,12,5,0,0,23,5,57,2,1,7,5,4,26,17,208,215
2021,12,2021_12_NYJ_HOU,HOU,NYJ,14,6,2,1,13,4,32,5,4,4,3,2,26,17,96,106
2021,12,2021_12_NYJ_HOU,NYJ,HOU,13,2,2,2,18,5,40,4,5,3,4,2,24,14,159,109
2021,12,2021_12_PHI_NYG,NYG,PHI,12,3,1,1,17,2,15,1,1,2,3,1,30,19,70,194
2021,12,2021_12_PHI_NYG,PHI,NYG,11,4,2,0,19,4,26,1,1,2,3,1,31,14,208,124
2021,12,2021_12_PIT_CIN,CIN,PIT,11,5,1,1,25,3,18,2,3,3,6,4,25,20,198,172
2021,12,2021_12_PIT_CIN,PIT,CIN,13,7,0,0,16,4,30,3,2,2,1,1,41,24,51,250
2021,12,2021_12_SEA_WAS,SEA,WAS,12,4,0,0,10,6,51,2,1,3,2,2,32,20,34,233
2021,12,2021_12_SEA_WAS,WAS,SEA,13,5,2,1,26,4,38,1,2,1,4,2,35,27,154,219
2021,12,2021_12_TB_IND,IND,TB,11,5,2,2,24,6,66,3,2,3,5,4,44,27,107,285
2021,12,2021_12_TB_IND,TB,IND,8,2,0,0,28,4,44,2,3,4,6,5,34,25,142,217
2021,12,2021_12_TEN_NE,NE,TEN,10,4,0,0,23,4,35,2,2,6,6,3,32,23,105,289
2021,12,2021_12_TEN_NE,TEN,NE,11,5,3,1,18,5,50,2,2,3,3,2,21,11,270,85
2021,13,2021_13_ARI_CHI,ARI,CHI,11,5,2,1,14,8,63,1,3,3,6,4,16,11,137,120
2021,13,2021_13_ARI_CHI,CHI,ARI,15,6,4,4,26,6,45,3,1,3,4,3,42,26,112,219
2021,13,2021_13_BAL_PIT,BAL,PIT,16,8,0,0,22,10,55,7,1,2,5,2,38,23,107,219
2021,13,2021_13_BAL_PIT,PIT,BAL,12,5,0,0,17,5,81,1,7,3,2,2,32,21,85,238
2021,13,2021_13_DAL_NO,DAL,NO,13,2,1,0,17,5,35,1,2,6,4,2,40,26,146,231
2021,13,2021_13_DAL_NO,NO,DAL,14,5,1,1,17,7,59,2,1,7,2,2,41,19,153,252
2021,13,2021_13_DEN_KC,DEN,KC,14,4,6,3,22,5,37,1,1,2,3,1,41,22,154,250
2021,13,2021_13_DEN_KC,KC,DEN,12,5,0,0,15,7,60,1,1,2,3,1,29,15,89,178
2021,13,2021_13_IND_HOU,HOU,IND,12,3,3,0,9,4,25,4,1,0,0,0,27,11,84,57
2021,13,2021_13_IND_HOU,IND,HOU,13,7,1,1,26,5,25,1,4,2,6,4,22,16,238,151
2021,13,2021_13_JAX_LA,JAX,LA,12,5,2,1,14,3,39,2,1,1,1,1,28,16,61,136
2021,13,2021_13_JAX_LA,LA,JAX,12,5,1,1,23,7,47,1,2,6,5,4,38,26,128,290
2021,13,2021_13_LAC_CIN,CIN,LAC,12,6,1,0,20,7,63,6,4,5,4,3,40,24,96,260
2021,13,2021_13_LAC_CIN,LAC,CIN,13,4,1,1,18,7,51,4,6,5,5,4,36,26,79,286
2021,13,2021_13_MIN_DET,DET,MIN,11,2,3,1,22,3,11,3,3,5,5,3,41,25,100,272
2021,13,2021_13_MIN_DET,MIN,DET,13,6,1,0,26,7,66,3,3,3,6,3,42,30,100,326
2021,13,2021_13_NE_BUF,BUF,NE,13,4,1,0,15,3,20,2,0,2,4,1,30,15,99,131
2021,13,2021_13_NE_BUF,NE,BUF,12,2,2,1,11,6,47,0,2,2,2,1,3,2,224,19
2021,13,2021_13_NYG_MIA,MIA,NYG,15,6,0,0,19,3,15,2,3,1,2,2,41,30,68,229
2021,13,2021_13_NYG_MIA,NYG,MIA,16,6,1,1,16,3,23,3,2,2,1,0,44,23,91,159
2021,13,2021_13_PHI_NYJ,NYJ,PHI,9,3,3,2,21,6,66,2,2,1,3,3,39,23,70,211
2021,13,2021_13_PHI_NYJ,PHI,NYJ,13,6,1,1,26,3,20,2,2,5,5,3,25,20,185,233
2021,13,2021_13_SF_SEA,SEA,SF,15,5,2,2,21,6,40,4,1,3,7,4,37,30,146,181
2021,13,2021_13_SF_SEA,SF,SEA,10,3,2,1,17,10,86,1,4,5,4,3,30,20,71,294
2021,13,2021_13_TB_ATL,ATL,TB,17,9,0,0,21,6,39,5,0,4,4,1,41,30,121,259
2021,13,2021_13_TB_ATL,TB,ATL,13,8,1,1,25,3,15,0,5,4,5,4,51,38,57,368
2021,13,2021_13_WAS_LV,LV,WAS,8,2,0,0,21,6,54,2,1,2,3,1,39,28,76,234
2021,13,2021_13_WAS_LV,WAS,LV,13,7,0,0,23,6,47,1,2,3,2,2,30,23,112,186
2021,14,2021_14_ATL_CAR,ATL,CAR,14,7,2,2,20,6,60,0,1,3,5,2,29,19,128,190
2021,14,2021_14_ATL_CAR,CAR,ATL,11,4,3,1,21,6,45,1,0,2,3,3,35,21,91,243
2021,14,2021_14_BAL_CLE,BAL,CLE,12,1,4,3,21,10,129,4,0,6,3,2,43,31,118,271
2021,14,2021_14_BAL_CLE,CLE,BAL,13,6,0,0,20,4,42,0,4,2,3,2,32,22,100,190
2021,14,2021_14_BUF_TB,BUF,TB,13,2,3,2,27,7,65,3,2,7,5,3,54,36,173,293
2021,14,2021_14_BUF_TB,TB,BUF,16,8,1,0,26,4,24,2,3,7,5,3,46,31,137,351
2021,14,2021_14_CHI_GB,CHI,GB,13,5,1,0,16,7,41,2,3,5,4,2,33,18,137,210
2021,14,2021_14_CHI_GB,GB,CHI,10,4,1,1,26,3,30,3,2,5,7,5,37,29,119,320
2021,14,2021_14_DAL_WAS,DAL,WAS,18,7,0,0,19,7,60,4,5,2,7,1,39,22,124,201
2021,14,2021_14_DAL_WAS,WAS,DAL,14,3,2,1,14,7,65,5,4,1,3,2,35,15,102,124
2021,14,2021_14_DET_DEN,DEN,DET,12,8,1,1,25,2,18,1,2,2,5,5,25,18,184,174
2021,14,2021_14_DET_DEN,DET,DEN,14,5,5,3,16,6,53,2,1,2,4,1,39,24,118,198
2021,14,2021_14_JAX_TEN,JAX,TEN,13,5,2,1,9,9,79,3,4,2,0,0,40,24,8,184
2021,14,2021_14_JAX_TEN,TEN,JAX,15,6,0,0,20,2,15,4,3,1,3,2,31,20,102,161
2021,14,2021_14_LA_ARI,ARI,LA,15,8,4,2,22,7,54,4,3,4,4,2,49,32,103,344
2021,14,2021_14_LA_ARI,LA,ARI,12,6,0,0,18,5,40,3,4,4,5,3,30,23,89,267
2021,14,2021_14_LV_KC,KC,LV,13,9,0,0,21,8,63,3,4,5,7,5,24,20,132,240
2021,14,2021_14_LV_KC,LV,KC,11,4,1,1,18,9,85,4,3,0,2,1,45,33,44,246
2021,14,2021_14_NO_NYJ,NO,NYJ,15,6,1,1,21,4,42,3,3,3,6,3,21,15,203,141
2021,14,2021_14_NO_NYJ,NYJ,NO,14,3,3,1,13,5,45,3,3,2,3,0,42,19,78,178
2021,14,2021_14_NYG_LAC,LAC,NYG,13,7,0,0,26,6,39,2,2,3,7,4,31,23,152,271
2021,14,2021_14_NYG_LAC,NYG,LAC,14,7,2,0,20,3,20,2,2,2,3,3,38,17,137,181
2021,14,2021_14_PIT_MIN,MIN,PIT,14,5,1,1,22,11,102,0,5,5,7,4,31,14,242,216
2021,14,2021_14_PIT_MIN,PIT,MIN,13,4,2,2,21,10,85,5,0,5,6,4,42,28,106,271
2021,14,2021_14_SEA_HOU,HOU,SEA,13,3,2,0,25,6,52,2,0,1,3,1,49,33,63,317
2021,14,2021_14_SEA_HOU,SEA,HOU,13,7,0,0,20,8,69,0,2,8,6,4,29,17,193,262
2021,14,2021_14_SF_CIN,CIN,SF,13,4,1,1,22,2,19,5,5,7,6,2,34,25,86,311
2021,14,2021_14_SF_CIN,SF,CIN,15,5,0,0,21,6,40,5,5,6,5,3,41,27,100,255
2021,15,2021_15_ARI_DET,ARI,DET,15,7,3,1,23,7,83,2,2,6,5,1,51,29,105,293
2021,15,2021_15_ARI_DET,DET,ARI,13,6,1,1,20,6,49,2,2,3,4,3,26,21,126,212
2021,15,2021_15_ATL_SF,ATL,SF,13,5,3,0,13,4,29,3,0,4,5,1,32,19,62,213
2021,15,2021_15_ATL_SF,SF,ATL,11,6,0,0,23,5,35,0,3,5,5,4,24,18,162,235
2021,15,2021_15_CAR_BUF,BUF,CAR,14,6,1,1,21,8,67,4,4,3,5,4,34,19,119,193
2021,15,2021_15_CAR_BUF,CAR,BUF,17,7,5,1,19,5,55,4,4,3,3,2,39,18,151,126
2021,15,2021_15_CIN_DEN,CIN,DEN,13,4,0,0,12,6,38,3,3,2,3,1,23,15,113,136
2021,15,2021_15_CIN_DEN,DEN,CIN,16,7,1,0,19,6,60,3,3,4,2,1,34,18,133,159
2021,15,2021_15_DAL_NYG,DAL,NYG,14,8,0,0,23,6,45,3,1,0,5,2,37,28,125,203
2021,15,2021_15_DAL_NYG,NYG,DAL,14,6,3,1,14,6,34,1,3,3,3,0,36,19,124,178
2021,15,2021_15_GB_BAL,BAL,GB,13,7,4,2,24,8,56,1,3,2,6,4,41,28,143,211
2021,15,2021_15_GB_BAL,GB,BAL,9,5,0,0,26,8,76,3,1,5,5,4,31,23,96,250
2021,15,2021_15_HOU_JAX,HOU,JAX,18,10,0,0,13,9,65,1,3,3,4,3,30,19,75,206
2021,15,2021_15_HOU_JAX,JAX,HOU,14,3,3,2,21,4,40,3,1,2,4,1,38,22,107,189
2021,15,2021_15_KC_LAC,KC,LAC,12,7,1,0,26,4,36,1,0,8,6,3,48,31,86,410
2021,15,2021_15_KC_LAC,LAC,KC,13,6,5,2,28,5,60,0,1,3,7,4,39,22,192,236
2021,15,2021_15_LV_CLE,CLE,LV,14,6,1,1,13,3,61,0,2,2,2,2,30,20,89,147
2021,15,2021_15_LV_CLE,LV,CLE,13,6,1,1,20,7,64,2,0,0,2,1,38,25,98,230
2021,15,2021_15_MIN_CHI,CHI,MIN,12,2,5,2,23,9,91,3,4,3,5,1,39,26,115,255
2021,15,2021_15_MIN_CHI,MIN,CHI,17,5,1,0,12,7,54,4,3,0,3,2,24,12,132,61
2021,15,2021_15_NE_IND,IND,NE,10,2,3,3,15,2,13,1,1,3,5,2,12,5,226,49
2021,15,2021_15_NE_IND,NE,IND,15,6,3,1,19,8,50,1,1,3,4,2,45,26,81,284
2021,15,2021_15_NO_TB,NO,TB,16,3,0,0,11,6,41,2,4,2,2,0,27,13,61,151
2021,15,2021_15_NO_TB,TB,NO,19,6,1,0,17,3,30,4,2,2,0,0,48,26,118,184
2021,15,2021_15_NYJ_MIA,MIA,NYJ,12,5,3,2,23,5,45,1,6,5,5,4,27,16,183,196
2021,15,2021_15_NYJ_MIA,NYJ,MIA,11,3,1,0,16,3,32,6,1,4,4,2,24,13,102,126
2021,15,2021_15_SEA_LA,LA,SEA,12,6,1,0,20,4,34,4,3,5,3,2,29,21,123,209
2021,15,2021_15_SEA_LA,SEA,LA,11,3,1,0,13,8,65,3,4,2,2,1,31,17,80,134
2021,15,2021_15_TEN_PIT,PIT,TEN,11,2,0,0,11,5,30,3,4,0,3,1,25,16,35,133
2021,15,2021_15_TEN_PIT,TEN,PIT,18,8,2,1,22,7,68,4,3,1,4,1,32,23,201,117
2021,15,2021_15_WAS_PHI,PHI,WAS,13,7,1,0,23,4,48,3,2,6,6,3,26,20,238,281
2021,15,2021_15_WAS_PHI,WAS,PHI,13,6,1,0,14,2,25,2,3,2,3,2,31,20,63,174
2021,16,2021_16_BAL_CIN,BAL,CIN,11,6,1,0,21,6,27,1,3,2,3,3,40,28,39,295
2021,16,2021_16_BAL_CIN,CIN,BAL,10,5,2,2,33,5,45,3,1,7,8,5,46,37,77,498
2021,16,2021_16_BUF_NE,BUF,NE,12,6,4,3,28,5,45,0,1,3,7,4,48,30,114,314
2021,16,2021_16_BUF_NE,NE,BUF,10,1,6,5,20,3,30,1,0,3,3,3,32,14,149,139
2021,16,2021_16_CHI_SEA,CHI,SEA,14,7,3,1,25,8,73,4,2,2,5,3,36,24,88,231
2021,16,2021_16_CHI_SEA,SEA,CHI,10,3,1,0,17,7,88,2,4,6,5,3,27,16,170,161
2021,16,2021_16_CLE_GB,CLE,GB,12,7,1,1,27,6,38,5,0,4,5,3,37,21,219,189
2021,16,2021_16_CLE_GB,GB,CLE,10,3,1,1,19,3,29,0,5,3,4,3,34,24,109,202
2021,16,2021_16_DEN_LV,DEN,LV,10,1,1,1,8,3,30,2,2,2,1,1,22,15,18,140
2021,16,2021_16_DEN_LV,LV,DEN,12,6,1,1,22,3,37,2,2,2,3,2,25,20,160,182
2021,16,2021_16_DET_ATL,ATL,DET,8,2,1,1,14,2,15,3,0,1,2,2,24,18,47,207
2021,16,2021_16_DET_ATL,DET,ATL,16,7,4,3,19,6,30,0,3,4,5,1,35,25,130,208
2021,16,2021_16_IND_ARI,ARI,IND,13,6,3,1,20,11,85,0,2,3,3,2,43,27,133,245
2021,16,2021_16_IND_ARI,IND,ARI,15,8,1,0,20,5,40,2,0,5,4,2,28,18,126,220
2021,16,2021_16_JAX_NYJ,JAX,NYJ,13,6,3,2,27,2,10,1,1,4,4,2,40,26,132,252
2021,16,2021_16_JAX_NYJ,NYJ,JAX,12,4,5,3,18,7,81,1,1,4,6,3,22,14,273,100
2021,16,2021_16_LAC_HOU,HOU,LAC,13,9,0,0,26,10,70,1,1,6,6,4,27,21,189,248
2021,16,2021_16_LAC_HOU,LAC,HOU,9,6,0,0,25,5,49,1,1,3,4,3,37,27,89,330
2021,16,2021_16_LA_MIN,LA,MIN,14,7,1,1,22,1,5,0,3,1,6,2,37,21,159,197
2021,16,2021_16_LA_MIN,MIN,LA,12,2,1,1,19,2,20,3,0,4,5,2,38,27,66,295
2021,16,2021_16_MIA_NO,MIA,NO,15,5,0,0,15,7,65,3,8,2,4,1,26,19,86,173
2021,16,2021_16_MIA_NO,NO,MIA,12,0,3,1,9,7,62,8,3,1,1,0,20,12,83,81
2021,16,2021_16_NYG_PHI,NYG,PHI,20,8,2,1,15,6,40,2,1,0,1,1,44,23,84,108
2021,16,2021_16_NYG_PHI,PHI,NYG,13,5,1,0,17,11,79,1,2,3,7,3,29,17,130,194
2021,16,2021_16_PIT_KC,KC,PIT,11,4,1,1,25,5,41,2,2,2,7,4,30,23,127,254
2021,16,2021_16_PIT_KC,PIT,KC,13,5,3,2,20,5,40,2,2,2,4,1,43,28,130,173
2021,16,2021_16_SF_TEN,SF,TEN,8,3,2,1,21,5,41,2,4,3,4,2,35,26,83,306
2021,16,2021_16_SF_TEN,TEN,SF,16,9,0,0,16,6,57,4,2,3,3,2,30,22,90,188
2021,16,2021_16_TB_CAR,CAR,TB,18,7,2,0,16,6,32,7,0,2,3,0,45,22,67,206
2021,16,2021_16_TB_CAR,TB,CAR,14,7,0,0,21,6,50,0,7,4,5,3,32,18,159,232
2021,16,2021_16_WAS_DAL,DAL,WAS,15,10,1,1,27,3,15,3,5,5,8,6,42,30,108,389
2021,16,2021_16_WAS_DAL,WAS,DAL,13,3,2,1,14,1,13,5,3,3,2,2,32,15,85,172
2021,17,2021_17_ARI_DAL,ARI,DAL,16,7,2,2,23,7,45,1,1,5,6,2,40,27,127,272
2021,17,2021_17_ARI_DAL,DAL,ARI,11,3,3,3,19,10,88,1,1,3,4,3,40,25,45,258
2021,17,2021_17_ATL_BUF,ATL,BUF,7,1,1,0,18,4,27,5,1,2,5,1,23,13,96,169
2021,17,2021_17_ATL_BUF,BUF,ATL,12,7,1,1,28,7,47,1,5,2,5,4,27,11,233,120
2021,17,2021_17_CAR_NO,CAR,NO,14,6,0,0,16,1,5,7,2,3,2,1,26,17,88,90
2021,17,2021_17_CAR_NO,NO,CAR,13,5,0,0,15,5,33,2,7,4,3,1,28,17,73,207
2021,17,2021_17_CLE_PIT,CLE,PIT,17,5,3,1,15,10,77,9,2,5,2,2,38,16,93,139
2021,17,2021_17_CLE_PIT,PIT,CLE,18,5,2,1,19,5,51,2,9,2,4,2,46,24,190,109
2021,17,2021_17_DEN_LAC,DEN,LAC,11,3,4,1,18,3,23,1,0,4,3,1,28,19,83,236
2021,17,2021_17_DEN_LAC,LAC,DEN,15,9,1,1,21,3,22,0,1,2,6,4,31,22,104,237
2021,17,2021_17_DET_SEA,DET,SEA,10,5,2,1,20,4,30,0,1,6,4,4,38,22,95,264
2021,17,2021_17_DET_SEA,SEA,DET,12,7,1,1,29,5,31,1,0,6,8,6,29,20,265,232
2021,17,2021_17_HOU_SF,HOU,SF,15,5,1,0,15,5,67,3,1,2,2,1,32,21,86,136
2021,17,2021_17_HOU_SF,SF,HOU,13,5,2,0,18,7,111,1,3,5,5,2,23,16,175,241
2021,17,2021_17_JAX_NE,JAX,NE,9,3,0,0,11,3,25,2,0,4,2,1,27,17,80,173
2021,17,2021_17_JAX_NE,NE,JAX,10,8,0,0,32,3,30,0,2,3,7,7,34,25,181,290
2021,17,2021_17_KC_CIN,CIN,KC,10,4,1,1,23,5,62,4,0,5,5,4,40,30,60,415
2021,17,2021_17_KC_CIN,KC,CIN,11,6,1,1,23,10,83,0,4,5,5,4,35,26,155,259
2021,17,2021_17_LA_BAL,BAL,LA,14,4,3,3,19,4,24,5,1,2,3,0,32,20,165,162
2021,17,2021_17_LA_BAL,LA,BAL,9,3,1,1,20,4,35,1,5,4,4,3,36,26,73,300
2021,17,2021_17_LV_IND,IND,LV,11,3,1,1,16,3,25,1,2,2,2,2,27,16,122,140
2021,17,2021_17_LV_IND,LV,IND,14,6,2,2,18,6,41,2,1,3,4,2,32,24,85,241
2021,17,2021_17_MIA_TEN,MIA,TEN,12,3,3,1,16,5,55,4,1,3,0,0,39,18,74,182
2021,17,2021_17_MIA_TEN,TEN,MIA,15,7,1,1,17,6,70,1,4,5,5,4,18,13,198,110
2021,17,2021_17_MIN_GB,GB,MIN,13,7,1,0,29,1,5,0,2,4,8,4,42,31,174,307
2021,17,2021_17_MIN_GB,MIN,GB,12,2,4,1,11,3,23,2,0,2,1,1,39,24,27,179
