season,player_id,player,kind,touched,yards,epa,fumble_lost
2020,00-0032144,M.Gordon,rush,1,9.0,0.7448,0
2020,00-0034109,P.Lindsay,rush,1,8.0,0.7159,0
2020,00-0032144,M.Gordon,rush,1,8.0,1.7568,0
2020,00-0035250,D.Singletary,rush,1,51.0,4.9426,0
2020,00-0034109,P.Lindsay,rush,1,0.0,-0.3632,0
2020,00-0034109,P.Lindsay,rush,1,3.0,-0.3703,0
2020,00-0034109,P.Lindsay,rush,1,2.0,-0.1584,0
2020,00-0032063,M.Davis,rush,1,6.0,0.5025,0
2020,00-0034827,D.Moore,target,1,2.0,0.0827,0
2020,00-0034827,D.Moore,target,0,0.0,-1.8523,0
2020,00-0033293,A.Jones,target,1,9.0,0.9766,0
2020,00-0033293,A.Jones,rush,1,46.0,3.4851,0
2020,00-0033948,J.Williams,target,1,12.0,0.7237,0
2020,00-0033948,J.Williams,rush,1,6.0,0.1707,0
2020,00-0033757,R.Tonyan,target,1,7.0,1.1392,0
2020,00-0033757,R.Tonyan,target,1,1.0,0.4789,0
2020,00-0032688,R.Anderson,rush,1,-1.0,-1.0186,0
2020,00-0034827,D.Moore,target,1,37.0,3.3356,0
2020,00-0032063,M.Davis,rush,1,2.0,-0.5532,0
2020,00-0034365,I.Thomas,target,1,15.0,1.6188,0
2020,00-0033282,C.Samuel,target,0,0.0,-0.4698,0
2020,00-0032063,M.Davis,target,1,8.0,-0.2281,0
2020,00-0033293,A.Jones,rush,1,2.0,-0.454,0
2020,00-0031381,D.Adams,target,1,1.0,-0.6954,0
2020,00-0031381,D.Adams,target,1,14.0,1.2342,0
2020,00-0033293,A.Jones,target,0,0.0,-0.5623,0
2020,00-0033948,J.Williams,target,1,2.0,-0.5856,0
2020,00-0033293,A.Jones,rush,1,6.0,0.2132,0
2020,00-0033293,A.Jones,rush,1,3.0,-0.0435,0
2020,00-0031381,D.Adams,target,1,14.0,1.2346,0
2020,00-0033293,A.Jones,rush,1,8.0,0.6908,0
2020,00-0033293,A.Jones,rush,1,14.0,0.5938,0
2020,00-0033293,A.Jones,rush,1,4.0,-0.0085,0
2020,00-0023459,A.Rodgers,rush,1,6.0,2.8281,0
2020,00-0032063,M.Davis,rush,1,12.0,0.7506,0
2020,00-0032063,M.Davis,rush,1,3.0,-0.2664,0
2020,00-0035957,R.Smith,rush,1,5.0,0.115,0
2020,00-0032063,M.Davis,rush,1,3.0,0.9594,0
2020,00-0033282,C.Samuel,target,1,6.0,1.4657,0
2020,00-0032063,M.Davis,rush,1,3.0,-0.2114,0
2020,00-0033282,C.Samuel,target,1,16.0,1.4591,0
2020,00-0033282,C.Samuel,rush,1,5.0,0.1094,0
2020,00-0032063,M.Davis,rush,1,2.0,-0.4339,0
2020,00-0035957,R.Smith,rush,1,2.0,-0.5802,0
2020,00-0035957,R.Smith,rush,1,12.0,2.7599,0
2020,00-0031237,T.Bridgewater,rush,1,-4.0,-9.0076,1
2020,00-0023459,A.Rodgers,rush,1,5.0,0.639,0
2020,00-0031381,D.Adams,target,1,6.0,0.2435,0
2020,00-0033293,A.Jones,rush,1,7.0,0.6608,0
2020,00-0033293,A.Jones,rush,1,3.0,-0.2163,0
2020,00-0033293,A.Jones,rush,1,8.0,0.8622,0
2020,00-0033293,A.Jones,rush,1,5.0,0.1557,0
2020,00-0033293,A.Jones,rush,1,8.0,2.0061,0
2020,00-0033282,C.Samuel,target,0,0.0,-0.4641,0
2020,00-0033111,P.Cooper,target,0,0.0,-0.6114,0
2020,00-0034827,D.Moore,target,0,0.0,-1.1347,0
2020,00-0031381,D.Adams,target,0,0.0,-0.4693,0
2020,00-0034521,A.Lazard,target,1,12.0,1.2206,0
2020,00-0034521,A.Lazard,target,1,4.0,-0.1477,0
2020,00-0036265,A.Dillon,rush,1,18.0,1.4186,0
2020,00-0023459,A.Rodgers,rush,1,10.0,-0.561,0
2020,00-0034827,D.Moore,target,1,20.0,0.6283,0
2020,00-0034365,I.Thomas,target,0,0.0,-0.261,0
2020,00-0033282,C.Samuel,target,0,0.0,-0.1799,0
2020,00-0033282,C.Samuel,target,0,0.0,-0.4731,0
2020,00-0031381,D.Adams,target,1,3.0,-0.1322,0
2020,00-0034521,A.Lazard,target,1,14.0,0.0639,0
2020,00-0034521,A.Lazard,target,0,0.0,-0.1062,0
2020,00-0033293,A.Jones,rush,1,3.0,-0.3501,0
2020,00-0031381,D.Adams,target,0,0.0,-0.7737,0
2020,00-0034272,M.Valdes-Scantling,target,0,0.0,-1.4462,0
2020,00-0033282,C.Samuel,target,1,7.0,0.409,0
2020,00-0032063,M.Davis,rush,1,3.0,0.351,0
2020,00-0032063,M.Davis,target,1,-6.0,-1.7936,0
2020,00-0035957,R.Smith,target,1,6.0,-0.6972,0
2020,00-0033293,A.Jones,target,1,6.0,0.1517,0
2020,00-0033293,A.Jones,rush,1,2.0,-0.4307,0
2020,00-0032063,M.Davis,rush,1,9.0,0.7425,0
2020,00-0032063,M.Davis,rush,1,2.0,0.0505,0
2020,00-0034827,D.Moore,target,1,18.0,1.2461,0
2020,00-0034827,D.Moore,rush,1,1.0,-0.5075,0
2020,00-0032688,R.Anderson,target,0,0.0,-0.6196,0
2020,00-0032063,M.Davis,rush,1,3.0,-0.1753,0
2020,00-0031237,T.Bridgewater,rush,1,13.0,2.3945,0
2020,00-0033293,A.Jones,rush,1,10.0,0.9081,0
2020,00-0033293,A.Jones,rush,1,2.0,-0.4018,0
2020,00-0034521,A.Lazard,target,1,4.0,-0.1673,0
2020,00-0033293,A.Jones,target,1,-2.0,-1.9867,0
2020,00-0035957,R.Smith,target,1,7.0,0.4112,0
2020,00-0035957,R.Smith,rush,1,4.0,0.3434,0
2020,00-0033296,A.Armah,target,1,9.0,0.8226,0
2020,00-0032063,M.Davis,rush,1,6.0,0.2195,0
2020,00-0032688,R.Anderson,target,1,6.0,0.1698,0
2020,00-0032063,M.Davis,rush,1,0.0,-0.8499,0
2020,00-0034365,I.Thomas,target,1,9.0,1.5869,0
2020,00-0032063,M.Davis,rush,1,5.0,0.0044,0
2020,00-0032688,R.Anderson,target,1,15.0,1.3177,0
2020,00-0034052,B.Zylstra,rush,1,1.0,-0.3698,0
2020,00-0035957,R.Smith,target,0,0.0,-0.7961,0
2020,00-0031237,T.Bridgewater,rush,1,10.0,1.8202,0
2020,00-0033282,C.Samuel,rush,1,1.0,-0.4505,0
2020,00-0032688,R.Anderson,target,0,0.0,-0.8425,0
2020,00-0033282,C.Samuel,target,1,13.0,0.0685,0
2020,00-0033757,R.Tonyan,target,1,10.0,0.4375,0
2020,00-0033293,A.Jones,rush,1,5.0,0.162,0
2020,00-0023459,A.Rodgers,rush,1,6.0,0.5353,0
2020,00-0033293,A.Jones,rush,1,3.0,-0.329,0
2020,00-0031381,D.Adams,target,0,0.0,-0.6754,0
2020,00-0034521,A.Lazard,target,1,22.0,2.3937,0
2020,00-0031381,D.Adams,target,1,2.0,-0.4169,0
2020,00-0031381,D.Adams,target,1,2.0,-0.3349,0
2020,00-0034365,I.Thomas,target,1,5.0,0.1665,0
2020,00-0031237,T.Bridgewater,rush,1,7.0,0.6724,0
2020,00-0034827,D.Moore,target,1,14.0,0.85,0
2020,00-0034827,D.Moore,target,1,40.0,1.075,0
2020,00-0033293,A.Jones,rush,1,7.0,0.1566,0
2020,00-0033293,A.Jones,rush,1,-1.0,-0.9814,0
2020,00-0035957,R.Smith,target,1,11.0,0.0995,0
2020,00-0033282,C.Samuel,target,0,0.0,-0.0841,0
2020,00-0032688,R.Anderson,target,0,0.0,-1.8603,0
2020,00-0036290,C.Kmet,target,1,7.0,0.4802,0
2020,00-0035685,D.Montgomery,rush,1,2.0,-0.2161,0
2020,00-0033893,D.Cook,rush,1,0.0,-0.8662,0
2020,00-0033893,D.Cook,rush,1,10.0,0.0121,0
2020,00-0035685,D.Montgomery,rush,1,19.0,1.3502,0
2020,00-0030578,C.Patterson,rush,1,3.0,-0.3105,0
2020,00-0030578,C.Patterson,target,1,4.0,0.2659,0
2020,00-0031428,A.Robinson,target,1,24.0,2.2202,0
2020,00-0036309,D.Mooney,target,1,8.0,1.3936,0
2020,00-0030035,A.Thielen,target,1,8.0,0.4996,0
2020,00-0033893,D.Cook,rush,1,0.0,-0.8163,0
2020,00-0034970,I.Smith,target,1,21.0,2.0135,0
2020,00-0033893,D.Cook,rush,1,13.0,0.7928,0
2020,00-0036322,J.Jefferson,target,1,23.0,1.3659,0
2020,00-0033893,D.Cook,rush,1,7.0,0.5267,0
2020,00-0033893,D.Cook,rush,1,0.0,-0.9391,0
2020,00-0030035,A.Thielen,target,1,3.0,2.0053,0
2020,00-0031428,A.Robinson,target,1,14.0,0.8185,0
2020,00-0036309,D.Mooney,target,1,12.0,0.7886,0
2020,00-0035685,D.Montgomery,rush,1,8.0,0.4872,0
2020,00-0031428,A.Robinson,target,1,10.0,0.6044,0
2020,00-0035685,D.Montgomery,rush,1,2.0,-0.3739,0
2020,00-0036290,C.Kmet,target,1,5.0,0.1677,0
2020,00-0034426,J.Wims,target,0,0.0,-1.8584,0
2020,00-0036322,J.Jefferson,target,1,9.0,0.6788,0
2020,00-0033893,D.Cook,rush,1,6.0,0.0177,0
2020,00-0033893,D.Cook,rush,1,6.0,0.2753,0
2020,00-0036309,D.Mooney,rush,1,16.0,1.0483,0
2020,00-0027696,J.Graham,target,1,16.0,0.9741,0
2020,00-0033869,M.Trubisky,rush,1,8.0,0.5205,0
2020,00-0035685,D.Montgomery,rush,1,10.0,0.697,0
2020,00-0035685,D.Montgomery,rush,1,9.0,0.7631,0
2020,00-0035685,D.Montgomery,rush,1,0.0,-0.5383,0
2020,00-0033869,M.Trubisky,rush,1,1.0,0.328,0
2020,00-0031428,A.Robinson,target,0,0.0,-0.4686,0
2020,00-0035685,D.Montgomery,rush,1,3.0,-0.5279,0
2020,00-0033869,M.Trubisky,rush,1,7.0,1.5463,0
2020,00-0035685,D.Montgomery,rush,1,3.0,0.0878,0
2020,00-0033869,M.Trubisky,rush,1,2.0,0.0298,0
2020,00-0035685,D.Montgomery,rush,1,1.0,1.2004,0
2020,00-0033893,D.Cook,rush,1,2.0,-0.5511,0
2020,00-0036322,J.Jefferson,target,0,0.0,-0.6588,0
2020,00-0029604,K.Cousins,rush,1,7.0,-0.357,0
2020,00-0033893,D.Cook,rush,1,0.0,-3.5899,0
2020,00-0027696,J.Graham,target,1,9.0,0.5433,0
2020,00-0035685,D.Montgomery,rush,1,2.0,-0.0086,0
2020,00-0035685,D.Montgomery,rush,1,6.0,0.3689,0
2020,00-0036309,D.Mooney,target,0,0.0,-0.7368,0
2020,00-0035685,D.Montgomery,target,0,0.0,-1.2344,0
2020,00-0034970,I.Smith,target,1,5.0,-0.0066,0
2020,00-0033893,D.Cook,rush,1,20.0,1.1387,0
2020,00-0036322,J.Jefferson,target,1,9.0,0.3455,0
2020,00-0033893,D.Cook,rush,1,4.0,0.2513,0
2020,00-0033893,D.Cook,target,1,2.0,-0.3857,0
2020,00-0029604,K.Cousins,rush,1,10.0,1.1053,0
2020,00-0033893,D.Cook,rush,1,11.0,1.0516,0
2020,00-0033893,D.Cook,target,1,3.0,-0.0034,0
2020,00-0036322,J.Jefferson,target,0,0.0,-0.8753,0
2020,00-0034970,I.Smith,target,0,0.0,-0.8335,0
2020,00-0035685,D.Montgomery,rush,1,3.0,-0.4142,0
2020,00-0029604,K.Cousins,rush,1,8.0,0.5252,0
2020,00-0033893,D.Cook,rush,1,4.0,0.1963,0
2020,00-0033893,D.Cook,rush,1,18.0,1.0049,0
2020,00-0034972,A.Mattison,rush,1,1.0,-0.5462,0
2020,00-0036322,J.Jefferson,target,1,16.0,2.409,0
2020,00-0033893,D.Cook,rush,1,11.0,0.8972,0
2020,00-0033893,D.Cook,rush,1,2.0,0.0542,0
2020,00-0033893,D.Cook,rush,1,1.0,0.6182,0
2020,00-0033869,M.Trubisky,rush,1,4.0,-0.11,0
2020,00-0035685,D.Montgomery,rush,1,2.0,-0.5586,0
2020,00-0035685,D.Montgomery,target,1,16.0,2.0776,0
2020,00-0035685,D.Montgomery,rush,1,7.0,0.2955,0
2020,00-0035685,D.Montgomery,rush,1,6.0,0.4294,0
2020,00-0027696,J.Graham,target,0,0.0,-0.5914,0
2020,00-0035685,D.Montgomery,rush,1,-1.0,-1.3556,0
2020,00-0034353,A.Miller,target,1,13.0,2.7254,0
2020,00-0033869,M.Trubisky,rush,1,3.0,-0.265,0
2020,00-0035685,D.Montgomery,rush,1,11.0,1.1038,0
2020,00-0035685,D.Montgomery,rush,1,14.0,1.784,0
2020,00-0036322,J.Jefferson,target,1,26.0,1.5078,0
2020,00-0034270,T.Conklin,target,1,30.0,1.9268,0
2020,00-0033893,D.Cook,target,1,13.0,0.8744,0
2020,00-0033893,D.Cook,rush,1,2.0,-0.5793,0
2020,00-0036322,J.Jefferson,target,0,0.0,-1.8106,0
2020,00-0035685,D.Montgomery,rush,1,2.0,-0.4143,0
2020,00-0033869,M.Trubisky,rush,1,8.0,1.0336,0
2020,00-0035685,D.Montgomery,rush,1,3.0,-0.2773,0
2020,00-0036309,D.Mooney,target,1,22.0,1.8429,0
2020,00-0035685,D.Montgomery,rush,1,5.0,0.1115,0
2020,00-0035685,D.Montgomery,rush,1,1.0,-0.5875,0
2020,00-0033869,M.Trubisky,rush,1,1.0,-1.5656,0
2020,00-0033893,D.Cook,rush,1,2.0,-0.5315,0
2020,00-0033893,D.Cook,target,1,3.0,-0.4169,0
2020,00-0034309,C.Beebe,target,1,9.0,1.7173,0
2020,00-0034972,A.Mattison,target,1,14.0,0.531,0
2020,00-0033893,D.Cook,rush,1,9.0,0.728,0
2020,00-0033893,D.Cook,rush,1,1.0,-0.1609,0
2020,00-0030035,A.Thielen,target,0,0.0,-0.472,0
2020,00-0036322,J.Jefferson,target,1,5.0,-0.0487,0
2020,00-0036322,J.Jefferson,target,1,9.0,1.4882,0
2020,00-0034270,T.Conklin,target,1,20.0,2.3492,0
2020,00-0036309,D.Mooney,target,1,7.0,0.4307,0
2020,00-0035685,D.Montgomery,rush,1,7.0,0.3815,0
2020,00-0035685,D.Montgomery,rush,1,3.0,-0.2773,0
2020,00-0031428,A.Robinson,target,1,35.0,2.3672,0
2020,00-0035685,D.Montgomery,rush,1,9.0,0.7772,0
2020,00-0035685,D.Montgomery,rush,1,3.0,0.0526,0
2020,00-0035685,D.Montgomery,rush,1,2.0,-0.1248,0
2020,00-0035685,D.Montgomery,rush,1,-1.0,-1.1924,0
2020,00-0032986,J.Holtz,target,0,0.0,-5.0679,0
2020,00-0033893,D.Cook,rush,1,3.0,-0.3239,0
2020,00-0033893,D.Cook,target,1,6.0,0.4578,0
2020,00-0033893,D.Cook,rush,1,0.0,-1.5948,0
2020,00-0034270,T.Conklin,target,0,0.0,-3.1624,0
2020,00-0035685,D.Montgomery,rush,1,4.0,-0.3082,0
2020,00-0035685,D.Montgomery,rush,1,0.0,-1.708,0
2020,00-0035685,D.Montgomery,rush,1,1.0,0.5439,0
2020,00-0034309,C.Beebe,target,1,12.0,0.4422,0
2020,00-0034270,T.Conklin,target,1,7.0,0.1239,0
2020,00-0034970,I.Smith,target,1,11.0,0.1563,0
2020,00-0036322,J.Jefferson,target,1,7.0,0.7725,0
2020,00-0033950,W.Gallman Jr.,rush,1,9.0,0.6864,0
2020,00-0035535,D.Slayton,target,0,0.0,-0.5895,0
2020,00-0032813,E.Penny,rush,1,2.0,0.6584,0
2020,00-0033950,W.Gallman Jr.,rush,1,2.0,-0.394,0
2020,00-0032385,S.Shepard,target,1,22.0,1.8006,0
2020,00-0032385,S.Shepard,target,0,0.0,-0.46,0
2020,00-0033950,W.Gallman Jr.,rush,1,5.0,-0.2663,0
2020,00-0033881,E.Engram,target,0,0.0,-1.5748,0
2020,00-0034445,N.Gates,target,0,0.0,-2.5739,0
2020,00-0034791,N.Chubb,rush,1,4.0,-0.0302,0
2020,00-0031382,J.Landry,target,1,3.0,-0.3798,0
2020,00-0033923,K.Hunt,target,1,5.0,1.2614,0
2020,00-0034791,N.Chubb,rush,1,4.0,-0.1981,0
2020,00-0031382,J.Landry,target,1,8.0,1.103,0
2020,00-0032977,R.Higgins,target,1,17.0,1.1199,0
2020,00-0034791,N.Chubb,rush,1,3.0,-0.3021,0
2020,00-0032392,A.Hooper,target,1,4.0,-0.1443,0
2020,00-0033923,K.Hunt,rush,1,1.0,-1.7697,0
2020,00-0032392,A.Hooper,target,0,0.0,-2.8411,0
2020,00-0032385,S.Shepard,rush,1,-3.0,-1.0688,0
2020,00-0033950,W.Gallman Jr.,rush,1,7.0,0.06,0
2020,00-0035535,D.Slayton,target,1,35.0,3.4277,0
2020,00-0027891,G.Tate III,target,1,-1.0,-0.9113,0
2020,00-0033881,E.Engram,target,0,0.0,-0.6889,0
2020,00-0035535,D.Slayton,target,0,0.0,-0.895,0
2020,00-0031382,J.Landry,target,1,6.0,0.2228,0
2020,00-0034791,N.Chubb,rush,1,5.0,0.5083,0
2020,00-0034791,N.Chubb,rush,1,-2.0,-0.9599,0
2020,00-0032392,A.Hooper,target,1,17.0,1.9372,0
2020,00-0036232,H.Bryant,target,1,10.0,0.6869,0
2020,00-0034791,N.Chubb,rush,1,1.0,-0.5678,0
2020,00-0032977,R.Higgins,target,1,22.0,2.069,0
2020,00-0032977,R.Higgins,target,0,0.0,-0.4763,0
2020,00-0036232,H.Bryant,target,1,9.0,0.6939,0
2020,00-0034855,B.Mayfield,rush,1,2.0,0.7116,0
2020,00-0034791,N.Chubb,rush,1,-1.0,-0.6909,0
2020,00-0034855,B.Mayfield,rush,1,4.0,0.0427,0
2020,00-0032392,A.Hooper,target,1,2.0,1.9472,0
2020,00-0029141,A.Morris,rush,1,8.0,0.4932,0
2020,00-0029141,A.Morris,rush,1,2.0,0.1825,0
2020,00-0029141,A.Morris,rush,1,0.0,-0.5678,0
2020,00-0032385,S.Shepard,target,1,12.0,1.2116,0
2020,00-0029141,A.Morris,rush,1,2.0,-0.3863,0
2020,00-0029141,A.Morris,rush,1,12.0,1.3426,0
2020,00-0032813,E.Penny,target,1,9.0,0.6747,0
2020,00-0030443,L.Toilolo,target,1,14.0,0.8012,0
2020,00-0027688,C.McCoy,rush,1,4.0,-0.2386,0
2020,00-0035535,D.Slayton,target,0,0.0,-0.7322,0
2020,00-0028087,D.Lewis,rush,1,4.0,-0.7554,0
2020,00-0033950,W.Gallman Jr.,rush,1,1.0,-3.054,0
2020,00-0033923,K.Hunt,rush,1,14.0,0.7044,0
2020,00-0033923,K.Hunt,target,1,7.0,0.2629,0
2020,00-0036233,D.Peoples-Jones,target,1,18.0,1.0536,0
2020,00-0031382,J.Landry,target,1,15.0,0.8404,0
2020,00-0033885,D.Njoku,target,1,22.0,1.5659,0
2020,00-0031382,J.Landry,target,1,5.0,0.276,0
2020,00-0033923,K.Hunt,rush,1,4.0,-0.2362,0
2020,00-0034791,N.Chubb,rush,1,4.0,0.5754,0
2020,00-0034791,N.Chubb,rush,1,4.0,0.1297,0
2020,00-0031382,J.Landry,target,1,2.0,1.8646,0
2020,00-0032392,A.Hooper,target,1,12.0,0.9439,0
2020,00-0034791,N.Chubb,rush,1,-1.0,-0.7455,0
2020,00-0036233,D.Peoples-Jones,target,1,18.0,0.4906,0
2020,00-0034988,K.Smith,target,1,0.0,-0.5968,0
2020,00-0033950,W.Gallman Jr.,rush,1,4.0,-0.3548,0
2020,00-0032385,S.Shepard,target,1,7.0,1.8235,0
2020,00-0033881,E.Engram,target,1,1.0,-0.5564,0
2020,00-0033950,W.Gallman Jr.,rush,1,3.0,-0.2862,0
2020,00-0035535,D.Slayton,target,1,21.0,2.4723,0
2020,00-0033950,W.Gallman Jr.,rush,1,1.0,-0.5218,0
2020,00-0033950,W.Gallman Jr.,rush,1,-3.0,-1.348,0
2020,00-0033881,E.Engram,target,1,8.0,-0.5237,0
2020,00-0034791,N.Chubb,rush,1,6.0,-0.0703,0
2020,00-0034855,B.Mayfield,rush,1,5.0,1.2188,0
2020,00-0034791,N.Chubb,rush,1,3.0,-0.4143,0
2020,00-0031382,J.Landry,target,0,0.0,-0.7472,0
2020,00-0032977,R.Higgins,target,1,20.0,2.665,0
2020,00-0034791,N.Chubb,target,1,8.0,0.6699,0
2020,00-0034791,N.Chubb,rush,1,15.0,0.8844,0
2020,00-0031382,J.Landry,target,1,22.0,1.4721,0
2020,00-0034791,N.Chubb,rush,1,4.0,-0.1335,0
2020,00-0032392,A.Hooper,target,1,6.0,0.9207,0
2020,00-0032977,R.Higgins,target,1,17.0,1.5315,0
2020,00-0034791,N.Chubb,target,1,8.0,1.1459,0
2020,00-0034791,N.Chubb,rush,1,1.0,1.3327,0
2020,00-0029141,A.Morris,rush,1,1.0,-0.5354,0
2020,00-0029141,A.Morris,rush,1,14.0,1.4251,0
2020,00-0032385,S.Shepard,target,1,10.0,0.3408,0
2020,00-0035535,D.Slayton,target,0,0.0,-0.7945,0
2020,00-0035535,D.Slayton,target,0,0.0,-1.4068,0
2020,00-0033923,K.Hunt,rush,1,2.0,-0.4583,0
2020,00-0033923,K.Hunt,rush,1,-2.0,-0.8553,0
2020,00-0036233,D.Peoples-Jones,target,1,19.0,2.4185,0
2020,00-0034855,B.Mayfield,rush,1,0.0,-1.2072,0
2020,00-0033923,K.Hunt,target,1,-5.0,-1.1525,0
2020,00-0033923,K.Hunt,rush,1,1.0,-0.9248,0
2020,00-0032385,S.Shepard,target,0,0.0,-0.4692,0
2020,00-0033881,E.Engram,target,0,0.0,-0.6835,0
2020,00-0027891,G.Tate III,target,1,14.0,2.0199,0
2020,00-0033881,E.Engram,target,1,13.0,0.9048,0
2020,00-0033881,E.Engram,target,1,24.0,1.5249,0
2020,00-0028087,D.Lewis,target,1,5.0,0.206,0
2020,00-0032385,S.Shepard,target,0,0.0,-0.5603,0
2020,00-0027891,G.Tate III,target,0,0.0,-1.0935,0
2020,00-0033923,K.Hunt,rush,1,1.0,-0.6331,0
2020,00-0035628,D.Johnson,rush,1,21.0,1.2308,0
2020,00-0035628,D.Johnson,rush,1,-1.0,-0.8444,0
2020,00-0035628,D.Johnson,rush,1,3.0,-0.1008,0
2020,00-0035628,D.Johnson,rush,1,1.0,-0.1642,0
2020,00-0028087,D.Lewis,target,1,9.0,-0.0519,0
2020,00-0035535,D.Slayton,target,1,12.0,0.4681,0
2020,00-0035535,D.Slayton,target,1,6.0,-0.0692,0
2020,00-0032764,D.Henry,rush,1,2.0,-0.4564,0
2020,00-0032764,D.Henry,target,1,6.0,0.3302,0
2020,00-0035676,A.Brown,target,1,6.0,1.0967,0
2020,00-0032764,D.Henry,rush,1,-4.0,-1.3029,0
2020,00-0033858,J.Smith,target,1,19.0,2.1271,0
2020,00-0032764,D.Henry,rush,1,4.0,-0.2417,0
2020,00-0035676,A.Brown,target,1,10.0,1.0694,0
2020,00-0032764,D.Henry,rush,1,5.0,0.0712,0
2020,00-0031585,M.Pruitt,target,1,10.0,0.8871,0
2020,00-0032764,D.Henry,rush,1,9.0,0.688,0
2020,00-0032764,D.Henry,rush,1,5.0,0.5073,0
2020,00-0032764,D.Henry,rush,1,3.0,0.7498,0
2020,00-0036275,D.Swift,target,1,0.0,-0.5497,0
2020,00-0029293,M.Jones,target,1,6.0,-0.0352,0
2020,00-0029293,M.Jones,target,1,4.0,1.1281,0
2020,00-0036275,D.Swift,rush,1,7.0,0.4582,0
2020,00-0033572,J.Agnew,target,1,13.0,1.0085,0
2020,00-0036275,D.Swift,rush,1,3.0,-0.3433,0
2020,00-0029293,M.Jones,target,0,0.0,-0.8724,0
2020,00-0035229,T.Hockenson,target,1,11.0,2.1574,0
2020,00-0029293,M.Jones,target,1,12.0,0.7658,0
2020,00-0025394,A.Peterson,rush,1,7.0,0.3941,0
2020,00-0025394,A.Peterson,rush,1,8.0,0.9226,0
2020,00-0025394,A.Peterson,rush,1,3.0,0.2212,0
2020,00-0025394,A.Peterson,rush,1,-1.0,-1.1451,0
2020,00-0029293,M.Jones,target,1,2.0,2.0233,0
2020,00-0033871,C.Davis,target,1,75.0,5.6426,0
2020,00-0029293,M.Jones,target,1,6.0,0.2815,0
2020,00-0035229,T.Hockenson,target,0,0.0,-0.8264,0
2020,00-0029632,M.Sanu,target,1,5.0,1.2283,0
2020,00-0036275,D.Swift,target,1,8.0,0.6293,0
2020,00-0036275,D.Swift,rush,1,3.0,0.1268,0
2020,00-0036275,D.Swift,rush,1,4.0,-0.273,0
2020,00-0035229,T.Hockenson,target,0,0.0,-0.8109,0
2020,00-0032764,D.Henry,rush,1,12.0,0.6436,0
2020,00-0032764,D.Henry,rush,1,8.0,0.6563,0
2020,00-0032764,D.Henry,rush,1,13.0,0.8042,0
2020,00-0031585,M.Pruitt,target,0,0.0,-0.5307,0
2020,00-0032764,D.Henry,rush,1,6.0,0.1053,0
2020,00-0033871,C.Davis,target,1,7.0,1.3106,0
2020,00-0032764,D.Henry,rush,1,7.0,0.3108,0
2020,00-0029701,R.Tannehill,rush,1,17.0,2.2518,0
2020,00-0036275,D.Swift,target,1,2.0,-0.4458,0
2020,00-0036275,D.Swift,rush,1,5.0,0.2349,0
2020,00-0036275,D.Swift,target,1,5.0,1.0117,0
2020,00-0036008,H.Bryant,target,1,44.0,2.6223,0
2020,00-0036275,D.Swift,rush,1,2.0,-0.327,0
2020,00-0026498,M.Stafford,rush,1,12.0,1.5027,0
2020,00-0036277,Q.Cephus,target,0,0.0,-0.434,0
2020,00-0036275,D.Swift,rush,1,4.0,0.4682,0
2020,00-0036275,D.Swift,rush,1,-2.0,-5.502,1
2020,00-0032764,D.Henry,rush,1,2.0,-0.4286,0
2020,00-0035229,T.Hockenson,target,1,7.0,0.454,0
2020,00-0036275,D.Swift,rush,1,1.0,-0.263,0
2020,00-0029293,M.Jones,target,1,6.0,0.6939,0
2020,00-0029293,M.Jones,target,1,39.0,3.3253,0
2020,00-0036275,D.Swift,rush,1,2.0,0.8853,0
2020,00-0032764,D.Henry,rush,1,8.0,0.0186,0
2020,00-0035676,A.Brown,target,1,14.0,0.9998,0
2020,00-0035676,A.Brown,target,0,0.0,-0.3225,0
2020,00-0033871,C.Davis,target,1,14.0,1.0371,0
2020,00-0033858,J.Smith,target,1,16.0,0.8087,0
2020,00-0033955,J.McNichols,target,1,5.0,0.1579,0
2020,00-0029632,M.Sanu,target,1,12.0,0.8218,0
2020,00-0036275,D.Swift,rush,1,7.0,0.4369,0
2020,00-0029293,M.Jones,target,0,0.0,-0.8278,0
2020,00-0029632,M.Sanu,target,1,14.0,2.7909,0
2020,00-0036277,Q.Cephus,target,0,0.0,-0.5233,0
2020,00-0036275,D.Swift,rush,1,11.0,1.2874,0
2020,00-0025394,A.Peterson,rush,1,4.0,-0.2534,0
2020,00-0029632,M.Sanu,target,1,7.0,0.8902,0
2020,00-0033572,J.Agnew,rush,1,7.0,0.4687,0
2020,00-0025394,A.Peterson,rush,1,2.0,-0.2644,0
2020,00-0035229,T.Hockenson,rush,1,0.0,-4.9929,1
2020,00-0033858,J.Smith,target,1,5.0,0.136,0
2020,00-0032764,D.Henry,rush,1,10.0,0.9529,0
2020,00-0032764,D.Henry,rush,1,5.0,0.0415,0
2020,00-0033871,C.Davis,target,0,0.0,-0.8513,0
2020,00-0033858,J.Smith,target,1,5.0,1.4803,0
2020,00-0032764,D.Henry,rush,1,1.0,-0.4446,0
2020,00-0032764,D.Henry,target,1,-1.0,-0.9268,0
2020,00-0034652,C.Batson,target,0,0.0,-1.602,0
2020,00-0036275,D.Swift,rush,1,10.0,0.6,0
2020,00-0036277,Q.Cephus,target,1,36.0,2.4649,0
2020,00-0036008,H.Bryant,target,0,0.0,-0.5185,0
2020,00-0036275,D.Swift,target,0,0.0,-0.7664,0
